341,Jimmy Graham,1,6,0,0,0,0,167,3,0,2.45,2021,35,CHI,15,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,36.7,50.70,2.45,3.38,0,0,,0,0.0,23,14,167,11.9,3,11.1,60.9,7.3,1,3,0,0,,0,0,,1,0,20,TE
342,Kylen Granson,1,0,0,0,0,0,106,0,0,0.62,2021,23,IND,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,10.6,21.60,0.62,1.27,0,0,,0,0.0,15,11,106,9.6,0,6.2,73.3,7.1,1,0,0,0,,0,0,,0,0,0,TE
343,KJ Hamler,1,2,0,0,0,0,74,0,0,2.47,2021,22,DEN,3,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,7.4,12.40,2.47,4.13,0,0,,0,0.0,10,5,74,14.8,0,24.7,50.0,7.4,1,0,0,0,,0,0,,0,0,0,WR
344,C.J. Ham,1,8,0,0,34,0,125,0,0,0.94,2021,28,MIN,17,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,15.9,32.90,0.94,1.94,7,34,4.9,0,2.0,18,17,125,7.4,0,7.4,94.4,6.9,1,0,0,0,,0,0,,0,0,0,FB
345,Penny Hart,1,0,0,0,0,0,59,0,0,0.35,2021,25,SEA,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,5.9,12.90,0.35,0.76,0,0,,0,0.0,12,7,59,8.4,0,3.5,58.3,4.9,1,0,0,0,,0,0,,0,0,0,WR
346,Kendall Hinton,1,1,1,0,0,0,175,1,0,1.47,2021,24,DEN,16,1,1,1,0,100.0,1,0,0,,0.0,0.0,79.2,0,0,0.00,1.0,1.00,1.00,1.0,0.1,,,,,,23.5,38.54,1.47,2.41,0,0,,0,0.0,23,15,175,11.7,1,10.9,65.2,7.6,1,1,0,0,,0,0,,0,0,6,WR
347,KhaDarel Hodge,1,1,0,0,0,0,157,0,0,1.11,2021,27,DET,16,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,17.7,30.70,1.11,1.92,0,0,,0,0.0,27,13,157,12.1,0,9.8,48.1,5.8,1,0,0,0,,0,0,,1,0,2,WR
348,O.J. Howard,1,9,0,0,0,0,135,1,0,1.15,2021,27,TAM,17,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.5,33.50,1.15,1.97,0,0,,0,0.0,21,14,135,9.6,1,7.9,66.7,6.4,1,1,0,0,,0,0,,0,0,6,TE
349,Alec Ingold,1,3,0,0,1,0,85,1,0,1.62,2021,25,LVR,9,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,14.6,24.60,1.62,2.73,2,1,0.5,0,0.1,12,10,85,8.5,1,9.4,83.3,7.1,1,1,0,0,,0,0,,0,0,6,FB
350,Jesse James,1,9,0,0,0,0,62,1,0,0.87,2021,27,CHI,14,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,12.2,19.20,0.87,1.37,0,0,,0,0.0,8,7,62,8.9,1,4.4,87.5,7.8,1,1,0,0,,0,0,,0,0,6,TE
351,Blake Jarwin,1,5,0,0,0,0,96,2,0,2.70,2021,27,DAL,8,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,21.6,32.60,2.70,4.08,0,0,,0,0.0,17,11,96,8.7,2,12.0,64.7,5.6,1,2,0,0,,0,0,,0,0,12,TE
352,Jermar Jefferson,1,0,0,0,74,2,23,0,0,3.10,2021,21,DET,7,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,21.7,25.70,3.10,3.67,15,74,4.9,2,10.6,5,4,23,5.8,0,3.3,80.0,4.6,1,2,0,0,,0,0,,0,0,12,RB
353,Collin Johnson,1,1,0,0,0,0,105,0,0,0.88,2021,24,NYG,12,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,10.5,21.50,0.88,1.79,0,0,,0,0.0,21,11,105,9.5,0,8.8,52.4,5.0,1,0,0,0,,0,0,,0,0,0,WR
354,Juwan Johnson,1,2,0,0,0,0,159,4,0,2.85,2021,25,NOR,14,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,39.9,52.90,2.85,3.78,0,0,,0,0.0,22,13,159,12.2,4,11.4,59.1,7.2,1,4,0,0,,0,0,,0,0,24,TE
355,Tony Jones,1,4,0,0,142,0,29,0,0,1.55,2021,24,NOR,11,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,17.1,22.10,1.55,2.01,54,142,2.6,0,12.9,8,5,29,5.8,0,2.6,62.5,3.6,1,0,0,0,,0,0,,0,0,0,RB
356,Brevin Jordan,1,2,0,0,0,0,178,3,0,3.98,2021,21,HOU,9,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,35.8,55.80,3.98,6.20,0,0,,0,0.0,28,20,178,8.9,3,19.8,71.4,6.4,1,3,0,0,,0,0,,0,0,18,TE
357,Case Keenum,1,2,462,3,22,0,0,0,0,4.10,2021,33,CLE,7,2,47,72,25,65.3,462,3,1,,4.2,1.4,91.3,5,29,6.49,6.4,6.63,5.82,9.8,66.0,2,0,0,,,28.7,28.68,4.10,4.10,12,22,1.8,0,3.1,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
358,Joshua Kelley,1,0,0,0,102,0,38,0,0,1.20,2021,24,LAC,10,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,12.0,17.00,1.20,1.70,33,102,3.1,0,10.2,6,5,38,7.6,0,3.8,83.3,6.3,1,0,0,0,,0,0,,0,0,0,RB
359,Tom Kennedy,1,0,75,1,0,0,54,0,0,1.03,2021,25,DET,12,0,1,1,0,100.0,75,1,0,,100.0,0.0,158.3,0,0,0.00,75.0,95.00,95.00,75.0,6.3,,,,,,12.4,18.40,1.03,1.53,0,0,,0,0.0,10,6,54,9.0,0,4.5,60.0,5.4,1,0,0,0,,0,0,,0,0,0,WR
360,Tyler Kroft,1,6,0,0,0,0,173,1,0,2.59,2021,29,NYJ,9,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,23.3,39.30,2.59,4.37,0,0,,0,0.0,25,16,173,10.8,1,19.2,64.0,6.9,1,1,0,0,,0,0,,0,0,6,TE
361,Marlon Mack,1,0,0,0,101,0,8,0,0,1.82,2021,25,IND,6,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,10.9,12.90,1.82,2.15,28,101,3.6,0,16.8,5,2,8,4.0,0,1.3,40.0,1.6,1,0,0,0,,0,0,,0,0,0,RB
362,Sean Mannion,1,1,189,1,14,0,0,0,0,13.00,2021,29,MIN,1,1,22,36,14,61.1,189,1,0,,2.8,0.0,84.1,2,15,5.26,5.3,5.81,5.11,8.6,189.0,0,1,0,,,13.0,12.96,13.00,12.96,2,14,7.0,0,14.0,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
363,Terrace Marshall Jr.,1,3,0,0,0,0,138,0,0,1.22,2021,21,CAR,13,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,15.8,32.80,1.22,2.52,0,0,,0,0.0,30,17,138,8.1,0,10.6,56.7,4.6,1,0,0,0,,0,0,,1,0,2,WR
364,Conor McDermott,1,3,0,0,0,0,1,1,0,1.02,2021,29,NYJ,6,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.1,7.10,1.02,1.18,0,0,,0,0.0,1,1,1,1.0,1,0.2,100.0,1.0,1,1,0,0,,0,0,,0,0,6,OL
365,Jerick McKinnon,1,0,0,0,62,0,107,1,0,1.76,2021,29,KAN,13,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,22.9,35.90,1.76,2.76,12,62,5.2,0,4.8,20,13,107,8.2,1,8.2,65.0,5.4,1,1,0,0,,0,0,,0,0,6,RB
366,Scott Miller,1,0,0,0,43,1,38,0,0,1.57,2021,24,TAM,9,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,14.1,19.10,1.57,2.12,2,43,21.5,1,4.8,9,5,38,7.6,0,4.2,55.6,4.2,1,1,0,0,,0,0,,0,0,6,WR
367,Dax Milne,1,1,0,0,1,0,83,0,0,0.49,2021,22,WAS,13,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.4,15.40,0.49,1.18,1,1,1.0,0,0.1,14,9,83,9.2,0,6.4,64.3,5.9,1,0,0,0,,0,0,,0,0,0,WR
368,Denzel Mims,1,3,0,0,0,0,133,0,0,1.21,2021,24,NYJ,11,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,13.3,21.30,1.21,1.94,0,0,,0,0.0,23,8,133,16.6,0,12.1,34.8,5.8,1,0,0,0,,0,0,,0,0,0,WR
369,Ty Montgomery,1,3,0,0,44,0,95,0,0,0.99,2021,28,NOR,14,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,13.9,29.90,0.99,2.14,15,44,2.9,0,3.1,26,16,95,5.9,0,6.8,61.5,3.7,1,0,0,0,,0,0,,0,0,0,WR
370,Jason Moore,1,1,0,0,0,0,56,0,0,2.80,2021,26,LAC,2,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,5.6,8.60,2.80,4.30,0,0,,0,0.0,4,3,56,18.7,0,28.0,75.0,14.0,1,0,0,0,,0,0,,0,0,0,WR
371,Dare Ogunbowale,1,2,0,0,137,1,114,1,0,2.18,2021,27,JAX,17,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,37.1,50.10,2.18,2.95,43,137,3.2,1,8.1,21,13,114,8.8,1,6.7,61.9,5.4,1,2,0,0,,0,0,,0,0,12,RB
372,Josh Oliver,1,1,0,0,0,0,66,0,0,0.47,2021,24,BAL,14,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.6,15.60,0.47,1.11,0,0,,0,0.0,15,9,66,7.3,0,4.7,60.0,4.4,1,0,0,0,,0,0,,0,0,0,TE
373,Qadree Ollison,1,0,0,0,105,1,12,0,0,1.96,2021,25,ATL,8,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,15.7,19.70,1.96,2.46,21,105,5.0,1,13.1,6,4,12,3.0,0,1.5,66.7,2.0,1,1,0,0,,0,0,,0,0,6,RB
374,Elijhaa Penny,1,3,0,0,99,1,30,1,0,1.58,2021,28,NYG,17,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,26.9,35.90,1.58,2.11,24,99,4.1,1,5.8,13,9,30,3.3,1,1.8,69.2,2.3,1,2,0,0,,0,0,,1,0,14,RB
375,Adrian Peterson,1,3,0,0,98,2,8,0,0,5.65,2021,36,TENSEA,4,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,22.6,26.60,5.65,6.65,38,98,2.6,2,24.5,4,4,8,2.0,0,2.0,100.0,2.0,1,2,0,0,,0,0,,0,0,12,RB
376,Dante Pettis,1,0,16,0,0,0,87,1,0,5.10,2021,26,NYG,3,0,1,1,0,100.0,16,0,0,,0.0,0.0,118.7,0,0,0.00,16.0,16.00,16.00,16.0,5.3,,,,,,15.3,25.34,5.10,8.45,0,0,,0,0.0,16,10,87,8.7,1,29.0,62.5,5.4,1,1,0,0,,0,0,,0,0,6,WR
377,MyCole Pruitt,1,9,0,0,0,0,145,3,0,2.16,2021,29,TEN,16,9,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,34.5,48.50,2.16,3.03,0,0,,0,0.0,18,14,145,10.4,3,9.1,77.8,8.1,1,3,0,0,,0,0,,1,0,20,TE
378,Jalen Richard,1,0,0,0,40,0,72,0,0,1.12,2021,28,LVR,10,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,11.2,23.20,1.12,2.32,9,40,4.4,0,4.0,14,12,72,6.0,0,7.2,85.7,5.1,1,0,0,0,,0,0,,0,0,0,RB
379,Andre Roberts,1,0,0,0,19,0,35,0,0,0.46,2021,34,HOULAC,16,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,7.4,8.40,0.46,0.53,3,19,6.3,0,1.2,2,1,35,35.0,0,2.2,50.0,17.5,1,1,0,0,,0,0,,0,0,6,WR
380,Amari Rodgers,1,1,0,0,11,0,45,0,0,0.35,2021,22,GNB,16,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,5.6,9.60,0.35,0.60,1,11,11.0,0,0.7,8,4,45,11.3,0,2.8,50.0,5.6,1,0,0,0,,0,0,,0,0,0,WR
381,Mason Rudolph,1,1,277,1,53,0,0,0,0,9.20,2021,26,PIT,2,1,35,58,23,60.3,277,1,1,,1.7,1.7,70.8,0,0,0.00,4.8,4.34,4.34,7.9,138.5,0,0,1,1,0,18.4,18.38,9.20,9.19,5,53,10.6,0,26.5,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
382,Drew Sample,1,8,0,0,0,0,81,0,0,0.48,2021,25,CIN,17,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,8.1,19.10,0.48,1.12,0,0,,0,0.0,15,11,81,7.4,0,4.8,73.3,5.4,1,0,0,0,,0,0,,0,0,0,TE
383,Anthony Schwartz,1,2,0,0,39,0,135,1,0,1.67,2021,21,CLE,14,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,23.4,33.40,1.67,2.39,6,39,6.5,0,2.8,23,10,135,13.5,1,9.6,43.5,5.9,1,1,0,0,,0,0,,0,0,6,WR
384,Trey Sermon,1,2,0,0,167,1,26,0,0,2.81,2021,22,SFO,9,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,25.3,28.30,2.81,3.14,41,167,4.1,1,18.6,4,3,26,8.7,0,2.9,75.0,6.5,1,1,0,0,,0,0,,0,0,6,RB
385,Adam Shaheen,1,7,0,0,0,0,110,0,0,0.92,2021,27,MIA,12,7,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,11.0,23.00,0.92,1.92,0,0,,0,0.0,16,12,110,9.2,0,9.2,75.0,6.9,1,0,0,0,,0,0,,0,0,0,TE
386,Trent Sherfield,1,1,0,0,0,0,87,1,0,0.86,2021,25,SFO,17,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,14.7,23.70,0.86,1.39,0,0,,0,0.0,20,9,87,9.7,1,5.1,45.0,4.4,1,1,0,0,,0,0,,0,0,6,WR
387,Ben Skowronek,1,1,0,0,0,0,133,0,0,0.95,2021,24,LAR,14,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,13.3,24.30,0.95,1.74,0,0,,0,0.0,20,11,133,12.1,0,9.5,55.0,6.7,1,0,0,0,,0,0,,0,0,0,WR
388,Ihmir Smith-Marsette,1,1,0,0,0,0,116,2,0,2.95,2021,22,MIN,8,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,23.6,28.60,2.95,3.58,0,0,,0,0.0,6,5,116,23.2,2,14.5,83.3,19.3,1,2,0,0,,0,0,,0,0,12,WR
389,JuJu Smith-Schuster,1,5,0,0,9,1,129,0,0,3.96,2021,25,PIT,5,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.8,34.80,3.96,6.96,3,9,3.0,1,1.8,28,15,129,8.6,0,25.8,53.6,4.6,1,1,0,0,,0,0,,0,0,6,WR
390,Keith Smith,1,8,0,0,31,0,56,0,0,0.51,2021,29,ATL,17,8,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,8.7,17.70,0.51,1.04,9,31,3.4,0,1.8,10,9,56,6.2,0,3.3,90.0,5.6,1,0,0,0,,0,0,,0,0,0,FB
391,Lee Smith,1,6,0,0,0,0,65,1,0,0.78,2021,34,ATL,16,6,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,12.5,21.50,0.78,1.34,0,0,,0,0.0,11,9,65,7.2,1,4.1,81.8,5.9,1,1,0,0,,0,0,,0,0,6,TE
392,Benny Snell Jr.,1,0,0,0,98,0,13,0,0,0.65,2021,23,PIT,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,11.1,13.10,0.65,0.77,36,98,2.7,0,5.8,4,2,13,6.5,0,0.8,50.0,3.3,1,0,0,0,,0,0,,0,0,0,RB
393,Equanimeous St. Brown,1,2,0,0,14,0,98,0,0,0.86,2021,25,GNB,13,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,11.2,20.20,0.86,1.55,3,14,4.7,0,1.1,17,9,98,10.9,0,7.5,52.9,5.8,1,0,0,0,,0,0,,0,0,0,WR
394,Kenny Stills,1,4,0,0,1,0,68,1,0,0.99,2021,29,NOR,13,4,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,12.9,18.90,0.99,1.45,1,1,1.0,0,0.1,23,6,68,11.3,1,5.2,26.1,3.0,1,1,0,0,,0,0,,0,0,6,WR
395,Patrick Taylor,1,0,0,0,89,1,3,0,0,1.69,2021,23,GNB,9,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,15.2,17.20,1.69,1.91,23,89,3.9,1,9.9,2,2,3,1.5,0,0.3,100.0,1.5,1,1,0,0,,0,0,,0,0,6,RB
396,Ian Thomas,1,13,0,0,0,0,188,0,0,1.11,2021,25,CAR,17,13,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,18.8,36.80,1.11,2.16,0,0,,0,0.0,30,18,188,10.4,0,11.1,60.0,6.3,1,0,0,0,,0,0,,0,0,0,TE
397,Tommy Tremble,1,11,0,0,11,1,180,1,0,2.07,2021,21,CAR,16,11,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.1,53.10,2.07,3.32,3,11,3.7,1,0.7,35,20,180,9.0,1,11.3,57.1,5.1,1,2,0,0,,0,0,,1,0,14,TE
398,Malik Turner,1,0,0,0,0,0,149,3,0,2.35,2021,25,DAL,14,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,32.9,44.90,2.35,3.21,0,0,,0,0.0,16,12,149,12.4,3,10.6,75.0,9.3,1,3,0,0,,0,0,,0,0,18,WR
399,Nick Vannett,1,2,0,0,0,0,133,1,0,2.76,2021,28,NOR,7,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.3,28.30,2.76,4.04,0,0,,0,0.0,15,9,133,14.8,1,19.0,60.0,8.9,1,1,0,0,,0,0,,0,0,6,TE
400,Ke'Shawn Vaughn,1,1,0,0,180,2,26,0,0,2.72,2021,24,TAM,12,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,32.6,36.60,2.72,3.05,36,180,5.0,2,15.0,8,4,26,6.5,0,2.2,50.0,3.3,1,2,0,0,,0,0,,0,0,12,RB
401,P.J. Walker,1,1,362,1,13,0,0,0,0,2.76,2021,26,CAR,5,1,36,66,30,54.5,362,1,3,,1.5,4.5,56.5,7,47,9.59,5.5,3.74,2.74,10.1,72.4,1,0,0,,,13.8,13.78,2.76,2.76,7,13,1.9,0,2.6,0,0,0,,0,0.0,,,1,0,0,0,,0,0,,0,0,0,QB
402,Austin Walter,1,0,0,0,101,1,9,0,0,4.25,2021,25,NYJ,4,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,17.0,19.00,4.25,4.75,26,101,3.9,1,25.3,3,2,9,4.5,0,2.3,66.7,3.0,1,1,0,0,,0,0,,0,0,6,RB
403,Greg Ward,1,0,2,0,0,0,95,3,0,1.62,2021,26,PHI,17,0,1,2,1,50.0,2,0,0,,0.0,0.0,56.2,0,0,0.00,1.0,1.00,1.00,2.0,0.1,,,,,,27.6,34.58,1.62,2.03,0,0,,0,0.0,11,7,95,13.6,3,5.6,63.6,8.6,1,3,0,0,,0,0,,0,0,18,WR
404,Jonathan Ward,1,0,0,0,33,0,34,0,0,0.52,2021,24,ARI,13,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.7,9.70,0.52,0.75,9,33,3.7,0,2.5,4,3,34,11.3,0,2.6,75.0,8.5,1,0,0,0,,0,0,,0,0,0,RB
405,Dede Westbrook,1,0,0,0,0,0,68,0,0,0.45,2021,28,MIN,15,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,6.8,16.80,0.45,1.12,0,0,,0,0.0,15,10,68,6.8,0,4.5,66.7,4.5,1,0,0,0,,0,0,,0,0,0,WR
406,James White,1,0,0,0,38,1,94,0,0,6.40,2021,29,NWE,3,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,19.2,31.20,6.40,10.40,10,38,3.8,1,12.7,14,12,94,7.8,0,31.3,85.7,6.7,1,1,0,0,,0,0,,0,0,6,RB
407,Jonathan Williams,1,0,0,0,79,1,28,0,0,3.34,2021,27,WAS,5,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,16.7,20.70,3.34,4.14,17,79,4.6,1,15.8,6,4,28,7.0,0,5.6,66.7,4.7,1,1,0,0,,0,0,,0,0,6,RB
408,Preston Williams,1,3,0,0,7,0,71,0,0,0.98,2021,24,MIA,8,3,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,7.8,13.80,0.98,1.73,1,7,7.0,0,0.9,16,6,71,11.8,0,8.9,37.5,4.4,1,0,0,0,,0,0,,0,0,0,WR
409,Juwann Winfree,1,0,0,0,0,0,58,0,0,0.54,2021,25,GNB,7,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,3.8,11.80,0.54,1.69,0,0,,0,0.0,13,8,58,7.3,0,8.3,61.5,4.5,1,0,0,0,,0,0,,0,0,0,WR
410,Brock Wright,1,5,0,0,0,0,117,2,0,2.37,2021,23,DET,10,5,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,23.7,35.70,2.37,3.57,0,0,,0,0.0,17,12,117,9.8,2,11.7,70.6,6.9,1,2,0,0,,0,0,,0,0,12,TE
411,Cam Akers,0,0,0,0,3,0,10,0,0,1.30,2021,22,LAR,1,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,1.3,4.30,1.30,4.30,5,3,0.6,0,3.0,3,3,10,3.3,0,10.0,100.0,3.3,0,0,0,0,,0,0,,0,0,0,RB
412,Kyle Allen,0,0,120,1,11,0,0,0,0,3.95,2021,25,WAS,2,0,12,19,7,63.2,120,1,0,,5.3,0.0,98.6,2,5,9.52,6.3,7.37,6.43,10.0,60.0,,,,,,7.9,7.90,3.95,3.95,2,11,5.5,0,5.5,0,0,0,,0,0.0,,,0,0,0,0,,0,0,,0,0,0,QB
413,JJ Arcega-Whiteside,0,2,0,0,0,0,36,0,0,0.23,2021,25,PHI,16,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,3.6,5.60,0.23,0.35,0,0,,0,0.0,5,2,36,18.0,0,2.3,40.0,7.2,0,0,0,0,,0,0,,0,0,0,WR
414,Alex Armah,0,2,0,0,21,0,1,1,0,0.75,2021,27,NORWAS,11,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,8.2,9.20,0.75,0.84,5,21,4.2,0,1.9,1,1,1,1.0,1,0.1,100.0,1.0,0,1,0,0,,0,0,,0,0,6,RB
415,Ryquell Armstead,0,0,0,0,80,0,16,0,0,4.80,2021,25,JAX,2,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,9.6,12.60,4.80,6.30,15,80,5.3,0,40.0,4,3,16,5.3,0,8.0,75.0,4.0,0,0,0,0,,0,0,,0,0,0,RB
416,Antony Auclair,0,13,0,0,0,0,47,1,0,0.67,2021,28,HOU,16,13,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,10.7,15.70,0.67,0.98,0,0,,0,0.0,5,5,47,9.4,1,2.9,100.0,9.4,0,1,0,0,,0,0,,0,0,6,TE
417,Kalen Ballage,0,0,0,0,36,0,8,0,0,0.26,2021,26,PIT,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,4.4,6.40,0.26,0.38,12,36,3.0,0,2.1,7,2,8,4.0,0,0.5,28.6,1.1,0,0,0,0,,0,0,,0,0,0,RB
418,Cameron Batson,0,0,0,0,15,0,15,1,0,2.25,2021,26,TEN,4,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,9.0,11.00,2.25,2.75,2,15,7.5,0,3.8,5,2,15,7.5,1,3.8,40.0,3.0,0,1,0,0,,0,0,,0,0,6,WR
419,Nick Bawden,0,1,0,0,0,0,20,0,0,0.22,2021,25,NYJ,9,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,2.0,3.00,0.22,0.33,0,0,,0,0.0,1,1,20,20.0,0,2.2,100.0,20.0,0,0,0,0,,0,0,,0,0,0,FB
420,C.J. Beathard,0,0,33,0,2,0,0,0,0,0.75,2021,28,JAX,2,0,2,2,0,100.0,33,0,0,,0.0,0.0,118.7,0,0,0.00,16.5,16.50,16.50,16.5,16.5,,,,,,1.5,1.52,0.75,0.76,1,2,2.0,0,1.0,0,0,0,,0,0.0,,,0,0,0,0,,0,0,,0,0,0,QB
421,Le'Veon Bell,0,0,0,0,101,2,30,1,0,4.14,2021,29,BALTAM,8,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,33.1,38.10,4.14,4.76,39,101,2.6,2,12.6,7,5,30,6.0,1,3.8,71.4,4.3,0,3,0,0,,0,0,,1,0,20,RB
422,Nick Bellore,0,0,0,0,0,0,4,0,0,0.02,2021,32,SEA,17,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,0.4,1.40,0.02,0.08,0,0,,0,0.0,1,1,4,4.0,0,0.2,100.0,4.0,0,0,0,0,,0,0,,0,0,0,FB
423,Tarik Black,0,0,0,0,0,0,10,0,0,1.00,2021,23,NYJ,1,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,1.0,2.00,1.00,2.00,0,0,,0,0.0,2,1,10,10.0,0,10.0,50.0,5.0,0,0,0,0,,0,0,,0,0,0,WR
424,Christian Blake,0,0,0,0,0,0,25,0,0,0.16,2021,25,ATL,16,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,2.5,6.50,0.16,0.41,0,0,,0,0.0,9,4,25,6.3,0,1.6,44.4,2.8,0,0,0,0,,0,0,,0,0,0,WR
425,Kendall Blanton,0,2,0,0,0,0,37,0,0,0.34,2021,26,LAR,11,2,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,3.7,7.70,0.34,0.70,0,0,,0,0.0,7,4,37,9.3,0,3.4,57.1,5.3,0,0,0,0,,0,0,,0,0,0,TE
426,David Blough,0,0,0,0,6,0,0,0,0,0.60,2021,26,DET,1,0,0,0,0,,0,0,0,,,,,1,6,100.00,,,-6.00,,0.0,,,,,,0.6,0.60,0.60,0.60,1,6,6.0,0,6.0,0,0,0,,0,0.0,,,0,0,0,0,,0,0,,0,0,0,QB
427,C.J. Board,0,1,0,0,6,0,51,0,0,0.95,2021,28,NYG,6,1,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,5.7,9.70,0.95,1.62,1,6,6.0,0,1.0,6,4,51,12.8,0,8.5,66.7,8.5,0,0,0,0,,0,0,,0,0,0,WR
428,Reggie Bonnafon,0,0,0,0,4,0,12,0,0,0.40,2021,26,CAR,4,0,0,0,0,,0,0,0,,,,,0,0,,,,,,0.0,,,,,,1.6,3.60,0.40,0.90,1,4,4.0,0,1.0,2,2,12,6.0,0,3.0,100.0,6.0,0,0,0,0,,0,0,,0,0,0,RB
